"","DateTime","mfsnt","ssnt","intake_temp"
"459",2009-07-01,7.1,16.4333333333333,NA
"460",2009-07-02,7.16666666666667,17.6,NA
"461",2009-07-03,7.16666666666667,18.5,NA
"462",2009-07-04,7.06666666666667,19.1,NA
"463",2009-07-05,7.13333333333333,19.3333333333333,NA
"464",2009-07-06,7.16666666666667,18.4,NA
"465",2009-07-07,7.2,17.2666666666667,NA
"466",2009-07-08,7.2,17.0666666666667,NA
"467",2009-07-09,7.3,17,NA
"468",2009-07-10,7.23333333333333,18,NA
"469",2009-07-11,7.3,18.4666666666667,NA
"470",2009-07-12,7.3,17.0666666666667,NA
"471",2009-07-13,7.33333333333333,16.2666666666667,NA
"472",2009-07-14,7.43333333333333,17.1,NA
"473",2009-07-15,7.36666666666667,18.1666666666667,NA
"474",2009-07-16,7.63333333333333,19.0333333333333,NA
"475",2009-07-17,7.76666666666667,19.6666666666667,NA
"476",2009-07-18,7.76666666666667,20.1333333333333,NA
"477",2009-07-19,7.83333333333333,20.1,NA
"478",2009-07-20,7.83333333333333,19.7,NA
"479",2009-07-21,7.86666666666667,20.0666666666667,NA
"480",2009-07-22,7.83333333333333,20.4,NA
"481",2009-07-23,7.76666666666667,20.1666666666667,NA
"482",2009-07-24,7.8,19.6,NA
"483",2009-07-25,7.86666666666667,20.2,NA
"484",2009-07-26,7.96666666666667,21.2,NA
"485",2009-07-27,7.86666666666667,22.1,NA
"486",2009-07-28,7.8,22.8666666666667,NA
"487",2009-07-29,7.86666666666667,23.4,NA
"488",2009-07-30,7.9,23.4666666666667,NA
"489",2009-07-31,7.83333333333333,23.2333333333333,NA
"490",2009-08-01,7.76666666666667,23.0333333333333,NA
"491",2009-08-02,7.76666666666667,23.1333333333333,NA
"492",2009-08-03,7.83333333333333,23,NA
"493",2009-08-04,7.8,22,NA
"494",2009-08-05,7.76666666666667,21,NA
"495",2009-08-06,7.73333333333333,18.5666666666667,NA
"496",2009-08-07,7.83333333333333,16.4666666666667,NA
"497",2009-08-08,7.8,16.5666666666667,NA
"498",2009-08-09,7.9,18,NA
"499",2009-08-10,7.93333333333333,18.8,NA
"500",2009-08-11,8.06666666666667,19.2333333333333,NA
"501",2009-08-12,8.1,20,NA
"502",2009-08-13,7.93333333333333,18.9666666666667,NA
"503",2009-08-14,8.03333333333333,17.3333333333333,NA
"504",2009-08-15,8.2,16.8333333333333,NA
"505",2009-08-16,8.16666666666667,16.7,NA
"506",2009-08-17,8.4,17.2333333333333,NA
"507",2009-08-18,8.3,18.2666666666667,NA
"508",2009-08-19,8.4,19.3666666666667,NA
"509",2009-08-20,8.33333333333333,20,NA
"510",2009-08-21,8.16666666666667,19.5333333333333,NA
"511",2009-08-22,8.4,18.5666666666667,NA
"512",2009-08-23,8.3,17.7333333333333,NA
"513",2009-08-24,8.43333333333333,17.1666666666667,NA
"514",2009-08-25,8.2,16.5666666666667,NA
"515",2009-08-26,8.26666666666667,17.1,NA
"516",2009-08-27,8.3,17.5333333333333,NA
"517",2009-08-28,8.26666666666667,16.7333333333333,NA
"518",2009-08-29,8.3,17.2333333333333,NA
"519",2009-08-30,8.3,17.1333333333333,NA
"520",2009-08-31,8.36666666666667,17.6,NA
"521",2009-09-01,8.3,18.2666666666667,NA
"522",2009-09-02,8.3,18,NA
"523",2009-09-03,8.3,17.9333333333333,NA
"524",2009-09-04,8.4,17.1333333333333,NA
"525",2009-09-05,8.4,16.2,NA
"526",2009-09-06,8.4,15.3666666666667,NA
